time,meanMsgsAtGateway,meanAtService
35.0,1,8
35.1,1,8
35.2,1,8
35.3,1,8
35.4,1,8
35.5,1,8
35.6,1,8
35.7,1,8
35.8,1,8
35.9,1,8
36.0,1,8
36.1,1,8
36.2,1,8
36.3,1,7
36.4,1,7
36.5,1,7
36.6,2,7
36.7,3,7
36.8,3,7
36.9,3,7
37.0,3,7
37.1,3,7
37.2,3,7
37.3,4,7
37.4,4,7
37.5,4,7
37.6,4,7
37.7,4,7
37.8,4,7
37.9,4,7
38.0,4,6
38.1,4,6
38.2,4,6
38.3,4,6
38.4,4,6
38.5,4,6
38.6,4,6
38.7,4,6
38.8,4,6
38.9,4,6
39.0,4,6
39.1,5,6
39.2,5,6
39.3,5,6
39.4,5,6
39.5,5,6
39.6,6,6
39.7,6,6
39.8,6,5
39.9,6,5
40.0,6,5
40.1,6,5
40.2,6,5
40.3,6,5
40.4,6,5
40.5,6,5
40.6,6,5
40.7,6,4
40.8,6,4
40.9,6,4
41.0,6,4
41.1,6,4
41.2,6,4
41.3,6,4
41.4,6,4
41.5,6,4
41.6,6,4
41.7,6,4
41.8,6,4
41.9,6,4
42.0,6,4
42.1,6,4
42.2,6,4
42.3,6,3
42.4,6,3
42.5,6,3
42.6,6,3
42.7,6,3
42.8,6,3
42.9,6,2
43.0,6,2
43.1,6,2
43.2,6,2
43.3,6,2
43.4,6,2
43.5,6,2
43.6,6,2
43.7,6,2
43.8,6,1
43.9,6,1
44.0,6,0
44.1,6,0
44.2,6,0
44.3,6,0
44.4,6,0
44.5,6,0
44.6,6,0
44.7,6,0
44.8,6,0
44.9,6,0
45.0,6,0
45.1,6,0
45.2,6,0
45.3,6,0
45.4,6,0
45.5,6,0
45.6,6,0
45.7,6,0
45.8,6,0
45.9,6,0
46.0,6,0
46.1,6,0
46.2,6,0
46.3,6,0
46.4,6,0
46.5,6,0
46.6,7,0
46.7,7,0
46.8,7,0
46.9,7,0
47.0,7,0
47.1,7,0
47.2,7,0
47.3,7,0
47.4,7,0
47.5,7,0
47.6,7,0
47.7,7,0
47.8,7,0
47.9,7,0
48.0,7,0
48.1,7,0
48.2,7,0
48.3,7,0
48.4,8,0
48.5,8,0
48.6,8,0
48.7,8,0
48.8,8,0
48.9,8,0
49.0,8,0
49.1,8,0
49.2,8,0
49.3,8,0
49.4,8,0
49.5,9,0
49.6,9,0
49.7,9,0
49.8,9,0
49.9,9,0
50.0,9,0
50.1,9,0
50.2,9,0
50.3,9,0
50.4,9,0
50.5,9,0
50.6,0,12
50.7,0,12
50.8,0,12
50.9,0,12
51.0,0,11
51.1,0,11
51.2,0,11
51.3,0,11
51.4,0,11
51.5,0,11
51.6,1,11
51.7,1,11
51.8,1,11
51.9,1,11
52.0,1,10
52.1,1,9
52.2,1,9
52.3,1,9
52.4,1,9
52.5,1,9
52.6,1,9
52.7,1,9
52.8,1,9
52.9,1,9
53.0,1,9
53.1,1,8
53.2,2,8
53.3,3,8
53.4,3,8
53.5,3,8
53.6,3,8
53.7,3,8
53.8,3,8
53.9,3,8
54.0,3,8
54.1,3,8
54.2,3,8
54.3,4,8
54.4,4,8
54.5,4,8
54.6,4,8
54.7,4,8
54.8,4,8
54.9,4,8
55.0,4,8
55.1,5,7
55.2,5,7
55.3,5,7
55.4,5,7
55.5,5,7
55.6,5,6
55.7,5,4
55.8,5,3
55.9,5,3
56.0,5,2
56.1,5,2
56.2,5,2
56.3,5,1
56.4,5,1
56.5,6,1
56.6,6,1
56.7,6,1
56.8,6,1
56.9,6,1
57.0,6,0
57.1,6,0
57.2,6,0
57.3,6,0
57.4,6,0
57.5,6,0
57.6,6,0
57.7,6,0
57.8,6,0
57.9,6,0
58.0,7,0
58.1,7,0
58.2,7,0
58.3,7,0
58.4,7,0
58.5,7,0
58.6,7,0
58.7,7,0
58.8,7,0
58.9,7,0
59.0,7,0
59.1,7,0
59.2,7,0
59.3,7,0
59.4,7,0
59.5,7,0
59.6,7,0
59.7,7,0
59.8,7,0
59.9,8,0
60.0,8,0
60.1,8,0
60.2,8,0
60.3,8,0
60.4,8,0
60.5,8,0
60.6,8,0
60.7,9,0
60.8,9,0
60.9,9,0
61.0,9,0
61.1,9,0
61.2,9,0
61.3,9,0
61.4,0,12
61.5,0,12
61.6,1,12
61.7,1,10
61.8,1,10
61.9,1,10
62.0,2,10
62.1,3,10
62.2,3,10
62.3,3,10
62.4,4,10
62.5,4,10
62.6,4,9
62.7,4,9
62.8,4,9
62.9,4,9
63.0,5,9
63.1,5,9
63.2,5,9
63.3,5,9
63.4,5,9
63.5,5,9
63.6,5,9
63.7,5,9
63.8,5,9
63.9,5,9
64.0,5,9
64.1,5,9
64.2,5,8
64.3,5,8
64.4,5,8
64.5,5,7
64.6,5,7
64.7,5,7
64.8,5,7
64.9,5,7
65.0,5,7
65.1,5,7
65.2,5,7
65.3,5,6
65.4,5,6
65.5,5,6
65.6,5,6
65.7,5,6
65.8,5,6
65.9,6,6
66.0,6,6
66.1,6,6
66.2,6,6
66.3,6,6
66.4,6,6
66.5,6,5
66.6,6,5
66.7,6,5
66.8,6,4
66.9,6,4
67.0,6,4
67.1,6,4
67.2,6,4
67.3,6,4
67.4,6,4
67.5,7,4
67.6,8,4
67.7,8,4
67.8,8,3
67.9,8,3
68.0,8,3
68.1,8,3
68.2,8,3
68.3,8,3
68.4,8,2
68.5,8,2
68.6,8,2
68.7,8,2
68.8,8,2
68.9,8,2
69.0,8,2
69.1,8,2
69.2,8,2
69.3,8,2
69.4,8,2
69.5,8,2
69.6,8,2
69.7,8,2
69.8,8,2
69.9,8,2
70.0,9,1
70.1,9,1
70.2,9,1
70.3,0,13
70.4,0,13
70.5,0,13
70.6,0,13
70.7,0,13
70.8,0,13
70.9,0,13
71.0,1,13
71.1,1,13
71.2,1,13
71.3,1,13
71.4,1,12
71.5,1,12
71.6,2,12
71.7,2,12
71.8,2,12
71.9,2,12
72.0,2,12
72.1,3,12
72.2,3,12
72.3,3,12
72.4,3,12
72.5,4,11
72.6,5,11
72.7,5,11
72.8,5,11
72.9,5,11
73.0,5,11
73.1,5,11
73.2,5,11
73.3,5,11
73.4,6,11
73.5,6,10
73.6,6,10
73.7,6,10
73.8,6,10
73.9,6,10
74.0,6,10
74.1,6,10
74.2,6,10
74.3,6,9
74.4,6,9
74.5,7,8
74.6,7,8
74.7,7,8
74.8,7,8
74.9,7,7
75.0,7,7
75.1,8,7
75.2,8,7
75.3,8,7
75.4,8,6
75.5,8,6
75.6,9,6
75.7,9,5
75.8,9,5
75.9,9,5
76.0,9,5
76.1,9,5
76.2,0,17
76.3,0,17
76.4,0,17
76.5,0,17
76.6,0,17
76.7,0,17
76.8,1,17
76.9,1,17
77.0,1,17
77.1,1,17
77.2,1,17
77.3,1,17
77.4,1,17
77.5,1,17
77.6,1,17
77.7,1,17
77.8,1,17
77.9,1,17
78.0,1,17
78.1,1,17
78.2,1,17
78.3,1,17
78.4,2,17
78.5,2,17
78.6,2,17
78.7,2,17
78.8,2,16
78.9,3,16
79.0,3,16
79.1,3,16
79.2,3,16
79.3,3,16
79.4,3,15
79.5,3,15
79.6,4,15
79.7,4,14
79.8,5,14
79.9,5,14
80.0,5,14
80.1,5,14
80.2,5,12
80.3,5,12
80.4,5,12
80.5,5,12
80.6,5,12
80.7,5,11
80.8,5,11
80.9,5,11
81.0,5,10
81.1,5,10
81.2,5,10
81.3,5,10
81.4,5,10
81.5,5,10
81.6,5,10
81.7,5,10
81.8,5,10
81.9,5,9
82.0,5,9
82.1,5,9
82.2,5,9
82.3,5,9
82.4,5,9
82.5,5,9
82.6,5,9
82.7,5,9
82.8,6,9
82.9,6,9
83.0,6,8
83.1,6,8
83.2,6,8
83.3,6,7
83.4,6,7
83.5,6,7
83.6,6,7
83.7,6,7
83.8,6,7
83.9,6,7
84.0,6,7
84.1,6,7
84.2,6,7
84.3,6,7
84.4,6,7
84.5,6,7
84.6,6,7
84.7,6,7
84.8,6,7
84.9,6,7
85.0,6,7
85.1,6,7
85.2,6,7
85.3,6,6
85.4,6,6
85.5,6,6
85.6,6,6
85.7,6,6
85.8,6,6
85.9,6,6
86.0,6,6
86.1,6,6
86.2,6,6
86.3,6,6
86.4,6,6
86.5,6,5
86.6,6,5
86.7,6,4
86.8,6,4
86.9,6,4
87.0,6,4
87.1,6,4
87.2,6,4
87.3,6,4
87.4,6,4
87.5,6,4
87.6,6,4
87.7,6,4
87.8,6,4
87.9,6,4
88.0,6,4
88.1,6,4
88.2,6,4
88.3,6,4
88.4,6,4
88.5,6,4
88.6,6,4
88.7,7,4
88.8,7,4
88.9,7,4
89.0,7,4
89.1,7,4
89.2,7,4
89.3,7,3
89.4,8,3
89.5,8,3
89.6,8,3
89.7,8,3
89.8,8,3
89.9,8,2
90.0,8,2
90.1,8,1
90.2,8,1
90.3,8,1
90.4,8,1
90.5,8,1
90.6,9,1
90.7,9,1
90.8,9,1
90.9,9,1
91.0,9,1
91.1,9,0
91.2,9,0
91.3,9,0
91.4,9,0
91.5,9,0
91.6,9,0
91.7,9,0
91.8,9,0
91.9,9,0
92.0,9,0
92.1,9,0
92.2,0,12
92.3,0,12
92.4,0,12
92.5,0,12
92.6,1,12
92.7,1,12
92.8,1,11
92.9,1,11
93.0,1,10
93.1,1,10
93.2,1,10
93.3,1,10
93.4,1,10
93.5,3,10
93.6,3,10
93.7,3,9
93.8,3,9
93.9,3,9
94.0,3,9
94.1,3,9
94.2,3,9
94.3,3,9
94.4,3,9
94.5,3,9
94.6,3,9
94.7,3,9
94.8,4,9
94.9,4,9
95.0,4,9
95.1,4,9
95.2,4,9
95.3,4,9
95.4,4,9
95.5,5,9
95.6,5,9
95.7,5,9
95.8,5,9
95.9,5,9
96.0,5,9
96.1,5,9
96.2,5,9
96.3,5,9
96.4,5,9
96.5,5,9
96.6,5,9
96.7,6,9
96.8,6,9
96.9,6,9
97.0,6,9
97.1,6,9
97.2,7,9
97.3,7,9
97.4,7,9
97.5,7,9
97.6,7,9
97.7,7,9
97.8,7,9
97.9,7,9
98.0,8,9
98.1,8,9
98.2,8,9
98.3,8,9
98.4,8,9
98.5,8,9
98.6,8,8
98.7,9,8
98.8,9,8
98.9,9,8
99.0,9,8
99.1,9,8
99.2,9,6
99.3,9,6
99.4,0,18
99.5,0,18
99.6,1,18
99.7,1,18
99.8,1,18
99.9,1,18
100.0,1,18
100.1,1,18
100.2,1,18
100.3,1,18
100.4,1,18
100.5,1,18
100.6,1,17
100.7,1,17
100.8,1,16
100.9,1,16
101.0,1,15
101.1,1,15
101.2,1,15
101.3,1,15
101.4,1,15
101.5,1,15
101.6,1,15
101.7,1,15
101.8,1,14
101.9,1,14
102.0,1,14
102.1,1,14
102.2,1,14
102.3,1,14
102.4,1,13
102.5,1,13
102.6,1,13
102.7,1,13
102.8,1,13
102.9,3,13
103.0,3,13
103.1,3,13
103.2,3,12
103.3,3,11
103.4,3,11
103.5,3,11
103.6,3,10
103.7,3,9
103.8,3,9
103.9,3,9
104.0,3,9
104.1,3,9
104.2,3,9
104.3,3,9
104.4,3,9
104.5,3,9
104.6,3,9
104.7,3,9
104.8,3,9
104.9,3,9
105.0,3,9
105.1,3,8
105.2,3,8
105.3,4,8
105.4,5,8
105.5,5,8
105.6,5,8
105.7,5,8
105.8,5,8
105.9,5,8
106.0,6,8
106.1,8,8
106.2,8,8
106.3,8,8
106.4,8,8
106.5,8,8
106.6,8,8
106.7,8,8
106.8,8,8
106.9,8,8
107.0,8,7
107.1,8,7
107.2,8,7
107.3,8,7
107.4,8,7
107.5,8,7
107.6,8,7
107.7,8,7
107.8,8,7
107.9,8,7
108.0,8,7
108.1,8,7
108.2,8,7
108.3,8,7
108.4,8,7
108.5,8,7
108.6,8,7
108.7,8,7
108.8,0,19
108.9,0,19
109.0,0,18
109.1,1,18
109.2,1,18
109.3,1,18
109.4,1,18
109.5,1,18
109.6,1,18
109.7,1,18
109.8,2,18
109.9,2,17
110.0,2,17
110.1,2,17
110.2,2,17
110.3,2,16
110.4,2,16
110.5,2,16
110.6,2,16
110.7,2,16
110.8,2,16
110.9,2,16
111.0,2,16
111.1,2,16
111.2,2,16
111.3,2,16
111.4,2,16
111.5,2,16
111.6,2,16
111.7,3,16
111.8,3,15
111.9,3,15
112.0,3,15
112.1,3,15
112.2,3,15
112.3,4,15
112.4,4,15
112.5,4,15
112.6,4,15
112.7,4,15
112.8,4,15
112.9,4,15
113.0,4,15
113.1,4,15
113.2,5,15
113.3,5,15
113.4,5,14
113.5,6,14
113.6,6,14
113.7,6,14
113.8,6,14
113.9,6,13
114.0,6,13
114.1,6,13
114.2,6,13
114.3,6,13
114.4,6,13
114.5,6,13
114.6,6,13
114.7,7,12
114.8,7,12
114.9,7,12
115.0,8,12
115.1,8,12
115.2,8,12
115.3,8,12
115.4,8,11
115.5,8,11
115.6,8,11
115.7,8,11
115.8,8,11
115.9,8,11
116.0,8,11
116.1,8,11
116.2,8,11
116.3,8,10
116.4,8,10
116.5,8,9
116.6,8,9
116.7,8,9
116.8,8,9
116.9,9,9
117.0,9,9
117.1,9,9
117.2,9,9
117.3,9,9
117.4,9,9
117.5,9,9
117.6,9,9
117.7,9,9
117.8,0,21
117.9,0,21
118.0,0,21
118.1,0,21
118.2,0,21
118.3,0,21
118.4,0,21
118.5,0,21
118.6,0,21
118.7,0,21
118.8,0,20
118.9,1,20
119.0,1,20
119.1,1,20
119.2,1,20
119.3,1,20
119.4,2,20
119.5,3,20
119.6,3,20
119.7,3,20
119.8,3,20
119.9,3,20
120.0,3,20
120.1,3,20
120.2,3,20
120.3,3,20
120.4,4,20
120.5,4,20
120.6,4,20
120.7,4,20
120.8,4,20
120.9,4,20
121.0,4,20
121.1,4,20
121.2,4,20
121.3,4,20
121.4,4,20
121.5,4,20
121.6,4,20
121.7,4,20
121.8,4,20
121.9,4,19
122.0,4,19
122.1,4,19
122.2,4,19
122.3,4,18
122.4,4,18
122.5,4,18
122.6,4,18
122.7,4,18
122.8,4,18
122.9,4,18
123.0,4,18
123.1,5,18
123.2,5,18
123.3,5,17
123.4,5,17
123.5,5,17
123.6,5,17
123.7,5,17
123.8,5,17
123.9,5,17
124.0,5,17
124.1,5,17
124.2,5,16
124.3,5,15
124.4,6,15
124.5,6,15
124.6,6,15
124.7,6,15
124.8,6,15
124.9,6,15
125.0,6,15
125.1,6,15
125.2,6,14
125.3,7,14
125.4,7,14
125.5,7,14
125.6,7,14
125.7,8,14
125.8,8,14
125.9,8,14
126.0,8,14
126.1,9,14
126.2,9,14
126.3,9,13
126.4,9,13
126.5,9,13
126.6,9,12
126.7,9,11
126.8,9,11
126.9,9,11
127.0,0,23
127.1,0,23
127.2,0,23
127.3,0,23
127.4,0,23
127.5,0,23
127.6,0,23
127.7,0,23
127.8,0,23
127.9,0,23
128.0,0,22
128.1,1,22
128.2,1,22
128.3,1,22
128.4,1,22
128.5,2,22
128.6,2,22
128.7,2,22
128.8,2,22
128.9,2,22
129.0,2,22
129.1,2,21
129.2,2,21
129.3,2,21
129.4,2,21
129.5,2,21
129.6,2,21
129.7,2,21
129.8,2,21
129.9,3,21
130.0,3,21
130.1,3,21
130.2,3,21
130.3,3,21
130.4,3,21
130.5,3,21
130.6,4,20
130.7,4,20
130.8,4,20
130.9,4,20
131.0,4,20
131.1,4,20
131.2,4,19
131.3,4,19
131.4,4,19
131.5,4,19
131.6,4,19
131.7,4,19
131.8,4,19
131.9,4,19
132.0,4,19
132.1,4,19
132.2,4,19
132.3,4,19
132.4,4,19
132.5,4,19
132.6,4,18
132.7,4,18
132.8,4,18
132.9,5,18
133.0,6,18
133.1,6,18
133.2,6,18
133.3,6,18
133.4,6,18
133.5,6,18
133.6,6,18
133.7,6,18
133.8,7,18
133.9,7,18
134.0,7,18
134.1,7,18
134.2,7,16
134.3,7,16
134.4,7,16
134.5,8,16
134.6,8,15
134.7,8,15
134.8,8,15
134.9,8,15
135.0,8,15
135.1,8,15
135.2,8,15
135.3,8,15
135.4,8,15
135.5,8,15
135.6,8,15
135.7,8,14
135.8,8,14
135.9,8,14
136.0,8,14
136.1,8,14
136.2,8,14
136.3,8,14
136.4,8,14
136.5,8,14
136.6,8,14
136.7,8,13
136.8,8,13
136.9,8,13
137.0,8,13
137.1,8,13
137.2,8,13
137.3,8,13
137.4,8,13
137.5,8,13
137.6,8,13
137.7,8,13
137.8,8,13
137.9,8,13
138.0,8,13
138.1,8,13
138.2,8,13
138.3,8,13
138.4,8,13
138.5,8,13
138.6,8,13
138.7,8,13
138.8,9,13
138.9,9,12
139.0,0,24
139.1,0,24
139.2,0,24
139.3,0,24
139.4,0,24
139.5,0,24
139.6,0,24
139.7,0,24
139.8,0,24
139.9,0,24
140.0,0,24
140.1,0,24
140.2,0,24
140.3,0,24
140.4,0,24
140.5,0,23
140.6,0,23
140.7,0,23
140.8,1,23
140.9,1,23
141.0,1,23
141.1,1,23
141.2,1,22
141.3,1,22
141.4,1,22
141.5,1,22
141.6,1,22
141.7,1,22
141.8,1,22
141.9,1,21
142.0,1,21
142.1,2,21
142.2,2,21
142.3,2,21
142.4,2,21
142.5,2,21
142.6,2,21
142.7,2,21
142.8,3,21
142.9,3,21
143.0,3,20
143.1,3,20
143.2,3,20
143.3,4,20
143.4,4,20
143.5,4,20
143.6,4,20
143.7,4,20
143.8,4,20
143.9,4,19
144.0,4,19
144.1,4,19
144.2,4,19
144.3,4,19
144.4,4,19
144.5,4,19
144.6,4,19
144.7,4,19
144.8,4,19
144.9,4,19
145.0,4,19
145.1,4,19
145.2,4,19
145.3,4,19
145.4,4,19
145.5,5,19
145.6,5,19
145.7,5,18
145.8,5,18
145.9,5,17
146.0,5,17
146.1,5,17
146.2,5,16
146.3,5,16
146.4,5,16
146.5,5,16
146.6,5,16
146.7,5,15
146.8,5,14
146.9,5,14
147.0,5,14
147.1,6,14
147.2,6,14
147.3,6,14
147.4,7,14
147.5,7,14
147.6,7,14
147.7,8,14
147.8,8,14
147.9,8,14
148.0,8,14
148.1,8,14
148.2,8,14
148.3,9,14
148.4,9,14
148.5,9,14
148.6,9,12
148.7,9,12
148.8,9,12
148.9,9,12
149.0,9,12
149.1,0,24
149.2,0,24
149.3,0,24
149.4,1,23
149.5,1,23
149.6,1,23
149.7,1,23
149.8,1,23
149.9,1,23
150.0,1,23
150.1,1,23
150.2,1,23
150.3,1,23
150.4,1,23
150.5,2,22
150.6,2,22
150.7,2,22
150.8,3,22
150.9,3,22
151.0,3,22
151.1,3,22
151.2,3,22
151.3,3,22
151.4,3,22
151.5,3,22
151.6,3,22
151.7,3,22
151.8,3,22
151.9,3,22
152.0,4,22
152.1,4,22
152.2,4,22
152.3,4,22
152.4,4,22
152.5,4,22
152.6,4,22
152.7,4,22
152.8,4,22
152.9,4,22
153.0,4,22
153.1,4,22
153.2,4,22
153.3,4,22
153.4,4,22
153.5,4,22
153.6,4,21
153.7,4,21
153.8,4,21
153.9,4,20
154.0,4,20
154.1,4,20
154.2,4,20
154.3,4,20
154.4,4,20
154.5,5,20
154.6,5,19
154.7,6,19
154.8,6,19
154.9,7,19
155.0,8,19
155.1,8,19
155.2,8,19
155.3,8,19
155.4,8,19
155.5,9,19
155.6,9,19
155.7,9,18
155.8,9,18
155.9,9,18
156.0,9,17
156.1,9,17
156.2,9,16
156.3,9,16
156.4,9,16
156.5,9,16
156.6,0,28
156.7,0,28
156.8,0,28
156.9,0,27
157.0,0,27
157.1,0,27
157.2,0,27
157.3,0,27
157.4,0,27
157.5,0,27
157.6,0,27
157.7,0,27
157.8,0,27
157.9,0,27
158.0,0,27
158.1,0,27
158.2,0,27
158.3,0,27
158.4,0,27
158.5,0,27
158.6,0,27
158.7,0,27
158.8,0,27
158.9,0,27
159.0,1,27
159.1,1,27
159.2,1,26
159.3,1,26
159.4,1,26
159.5,1,26
159.6,1,26
159.7,1,26
159.8,1,26
159.9,1,26
160.0,1,26
160.1,1,26
160.2,1,25
160.3,1,25
160.4,2,25
160.5,2,25
160.6,2,25
160.7,2,25
160.8,2,25
160.9,2,25
161.0,2,25
161.1,2,25
161.2,2,25
161.3,2,25
161.4,3,25
161.5,3,25
161.6,3,25
161.7,3,25
161.8,3,25
161.9,3,25
162.0,3,25
162.1,3,25
162.2,3,25
162.3,3,25
162.4,3,25
162.5,3,24
162.6,3,24
162.7,4,24
162.8,4,24
162.9,4,24
163.0,4,24
163.1,4,23
163.2,4,23
163.3,4,23
163.4,4,23
163.5,4,23
163.6,4,23
163.7,4,23
163.8,4,23
163.9,4,22
164.0,4,22
164.1,4,22
164.2,4,22
164.3,4,22
164.4,4,22
164.5,4,22
164.6,4,22
164.7,4,22
164.8,4,22
164.9,4,22
165.0,4,21
165.1,4,21
165.2,4,21
165.3,4,21
165.4,4,21
165.5,4,20
165.6,4,19
165.7,4,19
165.8,4,18
165.9,4,18
166.0,5,18
166.1,5,18
166.2,5,18
166.3,5,18
166.4,5,18
166.5,5,18
166.6,5,18
166.7,6,18
166.8,6,18
166.9,6,18
167.0,6,18
167.1,6,18
167.2,6,18
167.3,7,18
167.4,7,18
167.5,7,18
167.6,7,18
167.7,7,18
167.8,7,18
167.9,7,18
168.0,7,18
168.1,7,18
168.2,7,18
168.3,8,18
168.4,8,18
168.5,8,18
168.6,8,18
168.7,8,18
168.8,8,17
168.9,9,16
169.0,9,16
169.1,9,16
169.2,9,15
169.3,9,15
169.4,9,15
169.5,9,14
169.6,9,13
169.7,9,13
169.8,9,12
169.9,9,12
170.0,9,12
170.1,9,12
170.2,9,12
170.3,9,12
170.4,9,11
170.5,9,11
170.6,0,23
170.7,1,23
170.8,1,21
170.9,1,21
171.0,1,20
171.1,1,20
171.2,1,20
171.3,2,20
171.4,2,19
171.5,2,19
171.6,2,18
171.7,2,18
171.8,2,18
171.9,2,18
172.0,2,17
172.1,2,17
172.2,2,17
172.3,2,17
172.4,2,17
172.5,2,17
172.6,2,17
172.7,2,17
172.8,2,17
172.9,2,17
173.0,2,17
173.1,2,17
173.2,2,17
173.3,2,17
173.4,3,17
173.5,4,17
173.6,4,16
173.7,4,16
173.8,4,16
173.9,4,15
174.0,4,15
174.1,4,15
174.2,4,15
174.3,5,14
174.4,5,14
